ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer
9612,1987,2n Cycle,Single,23830.0,0,0,07-02-2014
3766,1959,Master,Widow,33051.0,0,0,16-08-2012
1399,1958,Graduation,Married,72905.0,0,0,21-01-2014
1570,1951,PhD,Together,69702.0,0,1,19-02-2013
3426,1975,Graduation,Divorced,70300.0,1,0,15-07-2013
3074,1984,PhD,Married,70643.0,0,0,15-10-2012
8341,1969,PhD,Married,30396.0,1,0,30-04-2014
5180,1968,PhD,Divorced,50616.0,0,1,18-04-2014
6461,1969,Master,Single,62772.0,0,1,19-05-2013
7679,1985,PhD,Single,30298.0,0,0,19-05-2014
10702,1984,Graduation,Single,52413.0,1,0,03-11-2012
7505,1957,PhD,Married,44155.0,1,1,19-01-2014
5113,1971,PhD,Divorced,86979.0,0,0,07-11-2013
10858,1975,Graduation,Together,76532.0,1,1,09-09-2013
2961,1982,Graduation,Married,42081.0,1,0,26-02-2013
2747,1988,PhD,Married,67546.0,0,0,31-08-2012
3010,1989,Master,Together,88420.0,0,0,02-05-2014
5790,1985,Graduation,Married,31158.0,1,0,27-01-2013
6892,1968,Graduation,Divorced,61671.0,0,1,03-06-2014
1743,1974,Graduation,Single,69719.0,0,0,26-05-2014
3578,1949,Graduation,Divorced,49160.0,0,1,20-10-2013
8462,1978,Basic,Together,24882.0,1,0,09-09-2012
5558,1954,PhD,Single,90933.0,0,0,31-03-2014
4619,1945,PhD,Single,113734.0,0,0,28-05-2014
8780,1950,PhD,Together,59292.0,0,1,13-06-2013
10789,1964,PhD,Married,45759.0,1,1,23-02-2013
10779,1983,Graduation,Single,22148.0,0,0,13-04-2014
5896,1987,Master,Married,73395.0,0,0,18-03-2014
2337,1971,Graduation,Divorced,29819.0,1,0,24-10-2013
10951,1968,Graduation,Married,45688.0,0,1,25-01-2014
544,1954,Graduation,Married,62820.0,0,0,11-05-2013
17,1971,PhD,Married,60491.0,0,1,06-09-2013
10680,1986,Graduation,Together,33235.0,1,0,05-02-2014
3265,1959,Graduation,Married,35701.0,0,0,19-03-2013
5623,1980,Master,Married,31535.0,1,0,26-09-2013
5832,1960,2n Cycle,Together,92556.0,0,0,20-04-2014
5544,1970,Graduation,Single,67384.0,0,1,10-11-2012
6417,1971,Master,Together,80573.0,0,0,14-10-2012
5831,1967,Graduation,Married,77870.0,0,1,22-08-2012
7101,1963,PhD,Widow,52278.0,0,1,25-01-2013
10176,1968,Graduation,Single,57107.0,0,1,24-08-2012
2326,1990,Graduation,Married,18929.0,0,0,16-02-2013
4385,1981,PhD,Single,36038.0,1,0,31-05-2013
2929,1976,Graduation,Single,20180.0,0,0,20-02-2013
10686,1965,PhD,Together,34230.0,1,1,26-12-2012
2546,1977,2n Cycle,Single,31878.0,0,1,22-06-2014
3283,1972,2n Cycle,Married,70932.0,0,1,19-01-2014
3138,1956,Graduation,Single,91249.0,0,0,20-10-2012
4994,1943,Master,Single,77598.0,0,0,01-10-2013
7966,1959,Graduation,Single,80982.0,1,1,08-01-2013
3112,1977,Master,Married,22701.0,1,0,05-09-2013
10872,1969,PhD,Married,55212.0,0,1,23-11-2012
2181,1970,Graduation,Married,70617.0,0,0,23-06-2013
1867,1957,Graduation,Single,64849.0,0,0,13-11-2012
1518,1965,Master,Married,62694.0,1,1,17-06-2013
5734,1974,PhD,Married,61917.0,1,1,20-11-2013
2878,1947,PhD,Married,67472.0,0,1,28-09-2013
1458,1982,Master,Married,21059.0,1,0,07-01-2014
7007,1968,Master,Married,29543.0,2,0,01-04-2014
6200,1951,Graduation,Married,75903.0,0,1,08-04-2013
1403,1975,2n Cycle,Together,34984.0,1,1,06-09-2012
4827,1956,PhD,Single,54998.0,0,1,10-03-2013
6250,1949,PhD,Widow,54356.0,0,1,19-11-2012
9291,1959,Master,Married,34242.0,0,1,23-03-2014
2478,1973,Graduation,Married,25410.0,1,0,31-08-2013
1139,1984,PhD,Married,73356.0,0,0,06-02-2014
5138,1950,Graduation,Together,28320.0,0,1,14-01-2013
5393,1977,Graduation,Single,23763.0,1,0,07-08-2012
10413,1984,Graduation,Married,72570.0,0,0,25-04-2014
5015,1976,Master,Married,34529.0,1,0,14-09-2012
10868,1951,Graduation,Widow,70792.0,0,0,06-02-2013
10676,1982,Graduation,Married,63211.0,0,0,02-11-2012
2495,1974,Master,Married,83891.0,0,1,20-06-2014
7842,1968,Graduation,Single,36065.0,1,1,31-03-2013
9955,1954,Graduation,Together,39898.0,0,1,12-02-2013
6663,1940,PhD,Single,51141.0,0,0,08-07-2013
2162,1976,Graduation,Married,56939.0,0,1,18-09-2013
3434,1951,Graduation,Single,80872.0,0,0,12-05-2014
7919,1976,PhD,Together,72335.0,0,0,13-08-2012
5626,1964,PhD,Single,61798.0,0,0,23-11-2013
6428,1950,PhD,Widow,76842.0,0,0,03-05-2014
8514,1976,Graduation,Together,29478.0,1,0,17-01-2014
10448,1956,Graduation,Single,46998.0,0,1,22-10-2012
2109,1990,Graduation,Single,96843.0,0,0,23-04-2013
7530,1950,PhD,Widow,56551.0,1,1,07-05-2014
8925,1965,Master,Married,70053.0,0,1,03-07-2013
3009,1962,PhD,Widow,71670.0,0,0,09-07-2013
6355,1978,Graduation,Married,44359.0,1,1,17-06-2014
3517,1952,Graduation,Single,40887.0,1,1,06-05-2013
1158,1966,Graduation,Divorced,48877.0,0,1,05-01-2014
6203,1947,Graduation,Together,74485.0,0,0,24-08-2013
7165,1972,Graduation,Together,64474.0,0,1,22-10-2013
3595,1963,Graduation,Together,77226.0,0,1,28-02-2014
8537,1949,Graduation,Widow,72643.0,0,0,27-02-2013
4331,1978,Master,Together,85738.0,0,0,23-01-2014
6281,1966,Graduation,Divorced,55686.0,0,1,14-02-2013
4338,1983,Graduation,Single,39062.0,1,0,25-03-2014
2452,1971,Graduation,Together,34600.0,1,1,01-01-2013
9507,1975,Graduation,Married,40794.0,0,1,07-04-2013
8360,1971,2n Cycle,Married,54690.0,1,1,07-11-2013
10311,1969,Graduation,Married,4428.0,0,1,05-10-2013
5117,1963,2n Cycle,Married,32632.0,0,0,02-08-2012
4867,1968,PhD,Single,38236.0,1,1,20-09-2013
9289,1979,Graduation,Married,36781.0,1,0,10-04-2014
10913,1984,Master,Single,31385.0,1,0,05-12-2012
3032,1984,Graduation,Married,24570.0,1,0,27-02-2013
8524,1974,PhD,Divorced,25509.0,1,0,18-09-2012
3334,1951,Graduation,Married,94642.0,0,0,12-02-2014
4470,1962,Master,Married,58646.0,0,1,10-06-2013
1406,1975,Graduation,Single,53201.0,1,1,12-02-2013
8619,1957,Graduation,Together,21994.0,0,1,24-12-2012
10821,1978,Graduation,Married,57113.0,1,1,06-02-2013
4552,1991,Graduation,Married,51373.0,0,0,22-06-2013
898,1986,Graduation,Married,23477.0,1,0,21-10-2013
9797,1956,Graduation,Married,58116.0,0,1,13-04-2014
10949,1963,PhD,Divorced,72968.0,0,0,16-12-2013
8212,1971,Master,Married,39791.0,0,1,28-03-2013
6248,1947,Master,Single,91712.0,0,0,17-10-2013
10164,1958,Graduation,Single,94472.0,0,1,03-04-2014
4547,1960,Graduation,Together,13672.0,1,1,17-04-2013
6815,1980,2n Cycle,Married,96547.0,0,0,23-05-2014
4122,1975,Graduation,Married,79205.0,0,0,29-08-2012
10841,1975,PhD,Together,56559.0,0,1,25-12-2012
5370,1973,PhD,Married,32644.0,1,0,16-01-2013
176,1980,2n Cycle,Single,67506.0,0,1,02-01-2014
4860,1970,Graduation,Single,24206.0,1,0,08-03-2013
10757,1967,PhD,Divorced,28420.0,1,0,24-12-2013
4023,1970,Graduation,Married,22979.0,1,0,06-09-2012
6679,1966,Graduation,Single,33279.0,0,0,12-06-2014
9923,1972,Master,Single,46423.0,1,1,18-09-2013
7181,1977,Graduation,Married,30368.0,0,1,07-11-2013
3599,1970,Graduation,Married,63684.0,0,1,26-11-2012
405,1964,Graduation,Divorced,41638.0,0,1,13-02-2013
6870,1959,PhD,Divorced,68805.0,0,1,17-09-2013
832,1966,PhD,Together,65814.0,0,1,02-03-2014
2002,1958,Graduation,Divorced,71964.0,0,0,20-05-2013
3657,1986,Graduation,Single,39146.0,1,0,14-02-2013
500,1977,Graduation,Together,96876.0,0,0,06-08-2013
1951,1981,Basic,Married,34445.0,0,0,27-01-2013
3262,1958,Graduation,Single,68281.0,0,0,07-08-2012
4102,1975,2n Cycle,Married,37284.0,1,1,29-03-2013
7042,1983,Graduation,Married,36790.0,0,0,01-03-2013
10598,1967,Graduation,Together,27943.0,1,1,15-04-2013
255,1951,Graduation,Divorced,22263.0,1,1,30-03-2014
2375,1972,Graduation,Together,30261.0,1,2,25-09-2012
9829,1978,Graduation,Together,28587.0,1,0,12-02-2014
6214,1982,Master,Married,43815.0,1,0,05-04-2013
4954,1956,Graduation,Married,48195.0,1,1,21-01-2014
7861,1952,Master,Married,77027.0,0,1,05-02-2014
4837,1965,PhD,Married,71322.0,0,1,16-02-2013
9423,1979,Master,Married,32765.0,1,0,23-02-2014
4198,1965,Graduation,Together,29672.0,1,1,12-03-2013
153,1953,Graduation,Divorced,23272.0,0,0,17-10-2013
9323,1949,Master,Together,49912.0,0,1,07-09-2012
10001,1985,2n Cycle,Together,7500.0,1,0,01-08-2012
3945,1947,PhD,Widow,68117.0,0,1,10-03-2013
3799,1955,Graduation,Married,67225.0,0,1,26-11-2013
8625,1976,Graduation,Married,17649.0,1,0,12-11-2013
3491,1975,Graduation,Together,55914.0,0,1,29-04-2013
983,1984,Graduation,Married,40059.0,1,0,28-09-2013
9119,1950,Graduation,Together,60905.0,0,1,05-12-2013
4786,1977,Graduation,Married,75330.0,1,1,04-10-2012
5872,1951,Graduation,Single,60689.0,0,1,01-06-2013
6568,1984,Graduation,Married,38680.0,1,0,28-03-2013
5628,1982,Graduation,Together,61416.0,0,0,08-02-2013
5631,1991,Graduation,Single,49767.0,0,0,02-05-2013
4974,1970,Graduation,Single,83273.0,1,2,25-09-2012
8416,1981,Graduation,Married,29009.0,1,0,29-11-2013
5454,1979,Master,Married,45057.0,1,0,01-12-2013
4095,1971,Graduation,Married,37150.0,1,0,11-09-2012
5474,1970,Graduation,Single,43020.0,1,0,30-11-2013
4268,1959,Graduation,Married,53154.0,0,1,09-06-2014
10701,1973,Graduation,Married,65308.0,0,0,11-09-2013
3507,1970,Graduation,Single,76467.0,1,0,17-08-2012
2079,1947,2n Cycle,Married,81044.0,0,0,27-12-2013
626,1951,Graduation,Married,32871.0,1,1,09-03-2013
4426,1975,Graduation,Single,55801.0,1,1,22-09-2013
2591,1959,Graduation,Widow,76320.0,0,1,22-06-2014
10509,1955,Master,Single,36927.0,1,1,02-06-2014
6382,1953,Graduation,Together,48794.0,1,1,26-06-2014
6673,1965,Graduation,Single,23478.0,0,0,19-03-2013
7441,1973,Graduation,Divorced,71128.0,1,0,06-10-2012
1071,1976,PhD,Divorced,70179.0,0,1,21-07-2013
10061,1950,Graduation,Married,59462.0,0,1,05-01-2013
7187,1969,Master,Together,,1,1,18-05-2013
8775,1969,Graduation,Together,38361.0,1,0,27-12-2013
1612,1981,PhD,Single,,1,0,31-05-2013
2345,1982,PhD,Together,70038.0,0,0,25-10-2013
322,1978,Graduation,Together,42554.0,1,1,12-01-2013
10897,1974,Graduation,Married,67445.0,0,1,12-08-2012
123,1951,Graduation,Widow,67046.0,0,1,06-01-2013
6103,1948,Graduation,Married,42192.0,0,0,06-09-2013
7899,1952,PhD,Married,77610.0,0,1,29-10-2012
10500,1984,Graduation,Married,31761.0,1,0,05-04-2014
1655,1979,Graduation,Together,34350.0,1,0,19-10-2013
2406,1949,Graduation,Together,54591.0,0,1,05-08-2013
2712,1956,Graduation,Married,71866.0,0,1,25-12-2013
5517,1969,Graduation,Married,25293.0,1,0,15-09-2013
10643,1987,PhD,Single,42000.0,0,0,10-01-2013
2254,1983,Graduation,Married,69520.0,0,0,07-07-2013
10281,1970,Graduation,Divorced,64713.0,1,0,07-02-2014
6958,1977,Master,Married,27889.0,1,0,05-07-2013
954,1960,Basic,Widow,22123.0,0,0,27-03-2014
5079,1971,Graduation,Married,,1,1,03-03-2013
10339,1954,Master,Together,,0,1,23-06-2013
4643,1973,Graduation,Married,27803.0,1,0,26-08-2012
3117,1955,Graduation,Single,,0,1,18-10-2013
6497,1960,Graduation,Married,51651.0,0,1,07-11-2012
5396,1988,Graduation,Married,68487.0,0,0,13-01-2013
5250,1943,Master,Widow,,0,0,30-10-2013
1052,1969,Graduation,Married,56796.0,0,1,16-02-2013
2802,1992,2n Cycle,Married,87000.0,0,0,15-12-2012
6343,1959,Graduation,Married,79823.0,0,1,31-03-2014
6507,1980,Graduation,Single,30828.0,1,0,04-10-2013
7901,1971,Master,Married,34109.0,0,1,06-11-2013
4865,1974,Master,Divorced,53367.0,1,1,31-08-2013
2686,1969,Basic,Together,22390.0,0,0,21-10-2013
3107,1976,Graduation,Together,71322.0,0,1,02-05-2014
7734,1993,Graduation,Absurd,79244.0,0,0,19-12-2012
1146,1949,Master,Together,49912.0,0,1,07-09-2012
11031,1950,PhD,Married,48699.0,1,1,21-05-2013
7428,1975,Graduation,Together,80144.0,0,0,30-09-2013
975,1956,Graduation,Single,54252.0,1,1,28-05-2013
1103,1976,Master,Married,81929.0,1,0,29-09-2012
3422,1975,Graduation,Married,76068.0,0,1,29-11-2012
1055,1976,Master,Married,53204.0,1,1,20-03-2014
6544,1949,PhD,Together,67911.0,0,1,22-05-2014
1241,1984,2n Cycle,Married,14796.0,1,0,17-09-2012
2909,1974,PhD,Married,78128.0,0,1,19-02-2014
5802,1972,Basic,Married,14188.0,0,0,28-02-2013
1407,1986,Basic,Married,20425.0,1,0,29-10-2012
6183,1962,Master,Married,58646.0,0,1,10-06-2013
340,1970,Graduation,Divorced,72967.0,0,1,15-12-2012
5991,1949,Master,Married,48150.0,0,1,08-06-2013
3104,1961,Graduation,Single,82332.0,0,0,17-09-2012
9729,1955,Graduation,Widow,58275.0,1,1,02-06-2013
1008,1981,PhD,Together,44953.0,0,0,21-12-2012
11091,1953,Graduation,Together,34587.0,1,1,16-05-2014
3969,1974,Master,Together,43018.0,0,1,01-11-2013
1916,1954,Master,Married,45736.0,0,1,24-07-2013
9907,1969,Master,Together,66476.0,0,1,04-12-2013
87,1981,2n Cycle,Married,27733.0,1,0,26-08-2013
8659,1952,PhD,Together,69805.0,0,1,21-01-2014
6262,1962,Master,Single,72217.0,0,0,10-04-2013
6147,1971,Graduation,Divorced,25818.0,1,0,18-10-2012
8832,1976,Master,Together,37509.0,1,0,12-09-2012
10067,1976,2n Cycle,Together,25176.0,1,1,10-08-2013
7532,1980,Graduation,Married,43586.0,0,1,30-08-2012
4915,1956,2n Cycle,Married,53230.0,0,1,03-08-2012
2115,1957,Graduation,Together,50116.0,1,1,20-06-2014
2088,1972,Graduation,Together,84906.0,0,0,04-10-2013
2493,1966,Graduation,Married,61286.0,0,1,02-08-2013
6292,1986,PhD,Married,82333.0,0,0,30-03-2013
1631,1965,PhD,Together,65220.0,0,0,03-09-2012
10104,1974,Graduation,Together,33590.0,2,1,03-11-2013
3006,1976,Graduation,Divorced,30992.0,1,0,22-04-2013
3919,1976,Master,Single,72309.0,0,0,11-03-2013
11181,1949,PhD,Married,156924.0,0,0,29-08-2013
642,1980,Basic,Married,16005.0,1,0,14-08-2012
4369,1957,Master,Absurd,65487.0,0,0,10-01-2014
10127,1965,Graduation,Married,58692.0,0,1,06-04-2014
271,1969,Graduation,Widow,40590.0,1,1,02-10-2013
4973,1970,Graduation,Single,20587.0,1,0,11-05-2014
2948,1954,Master,Divorced,62637.0,0,1,01-03-2014
2715,1966,Master,Divorced,29435.0,1,1,06-08-2012
10432,1974,Graduation,Divorced,19346.0,1,0,30-01-2014
9216,1971,Graduation,Married,35788.0,1,1,23-01-2014
7124,1968,Graduation,Divorced,36997.0,1,1,01-02-2013
9727,1957,Graduation,Married,23539.0,0,0,28-02-2014
5136,1973,Graduation,Single,65333.0,0,1,17-01-2014
9790,1957,Graduation,Single,78499.0,0,0,23-11-2013
1818,1971,PhD,Together,29732.0,1,0,25-03-2014
1100,1960,Master,Together,41275.0,1,2,24-03-2014
7873,1973,PhD,Together,63516.0,1,1,06-07-2013
10609,1962,PhD,Married,42769.0,0,1,12-10-2013
6950,1958,Master,Married,49572.0,1,1,15-12-2013
7233,1972,Graduation,Married,69209.0,0,0,17-09-2012
9481,1976,Graduation,Married,17148.0,1,0,28-01-2014
7699,1969,Graduation,Widow,40590.0,1,1,02-10-2013
2711,1976,Master,Together,30560.0,1,0,27-06-2013
8933,1983,2n Cycle,Married,32146.0,1,0,12-05-2014
8726,1964,2n Cycle,Divorced,41713.0,1,1,29-04-2014
1515,1975,Master,Together,34176.0,0,1,22-01-2014
5186,1955,PhD,Married,58482.0,0,1,12-03-2014
10157,1965,Graduation,Single,59686.0,0,1,25-01-2014
5667,1964,PhD,Married,60896.0,0,1,11-10-2012
902,1980,Graduation,Together,62994.0,1,0,04-03-2014
977,1957,Graduation,Together,47320.0,0,1,01-08-2013
7313,1949,2n Cycle,Widow,74859.0,0,0,03-06-2013
7600,1992,Basic,Single,15253.0,1,0,28-10-2013
9706,1974,PhD,Single,31560.0,1,0,24-06-2013
2429,1954,Graduation,Divorced,72071.0,0,1,14-02-2013
3520,1990,Master,Single,91172.0,0,0,27-03-2013
10394,1984,Graduation,Married,90000.0,0,0,23-12-2013
4548,1981,Graduation,Single,41967.0,1,1,23-11-2013
9362,1965,Graduation,Single,69263.0,0,1,05-03-2014
3968,1970,2n Cycle,Divorced,65706.0,0,0,28-06-2013
4084,1975,Graduation,Together,60934.0,0,1,17-01-2014
6721,1951,Graduation,Married,71965.0,0,1,29-07-2013
2829,1955,Graduation,Married,65210.0,0,1,10-03-2014
1772,1975,PhD,Married,79174.0,0,0,11-01-2013
1544,1967,Master,Divorced,81380.0,0,0,22-12-2012
492,1973,PhD,YOLO,48432.0,0,1,18-10-2012
4377,1971,Graduation,Married,52914.0,0,1,07-01-2013
4541,1955,Graduation,Together,38946.0,0,1,24-10-2013
1321,1974,Graduation,Married,26067.0,1,0,04-11-2013
8858,1972,PhD,Married,44325.0,0,1,07-03-2013
3266,1964,Graduation,Married,42523.0,0,0,23-04-2014
11187,1978,Basic,Single,26487.0,1,0,20-05-2013
8207,1957,2n Cycle,Married,53233.0,0,1,18-03-2014
9723,1960,Graduation,Married,67716.0,0,1,10-01-2013
2666,1972,Master,Married,76234.0,0,1,06-02-2014
5721,1956,PhD,Married,84117.0,0,0,11-05-2014
10652,1957,Master,Together,65487.0,0,0,10-01-2014
1646,1972,Basic,Married,25224.0,1,0,16-03-2014
4418,1983,Master,Single,89616.0,0,0,25-02-2013
2656,1971,Graduation,Divorced,40851.0,1,1,21-02-2013
7990,1947,Graduation,Married,27469.0,0,0,02-08-2012
8722,1957,2n Cycle,Married,82347.0,0,0,06-11-2012
7118,1957,Graduation,Married,73803.0,0,1,01-08-2012
2980,1952,Master,Single,8820.0,1,1,22-03-2013
1839,1974,Graduation,Single,43322.0,0,0,21-04-2014
10722,1973,Graduation,Together,55593.0,0,1,21-08-2013
2632,1954,Graduation,Married,50501.0,1,1,18-06-2013
9014,1975,Graduation,Married,37085.0,1,1,26-06-2014
7620,1990,Basic,Single,16185.0,1,0,05-08-2013
10968,1969,Graduation,Single,57731.0,0,1,23-11-2012
11133,1973,PhD,YOLO,48432.0,0,1,18-10-2012
2736,1978,Graduation,Married,73807.0,0,1,02-01-2013
1876,1990,Graduation,Married,18929.0,0,0,16-02-2013
5959,1968,Graduation,Single,35893.0,1,1,15-10-2012
1092,1980,Graduation,Married,61014.0,0,1,11-08-2012
4333,1954,Graduation,Together,32144.0,1,1,23-03-2014
3850,1963,Basic,Together,14918.0,0,1,07-12-2012
6168,1963,Graduation,Divorced,45146.0,1,1,15-07-2013
607,1955,2n Cycle,Divorced,41769.0,0,1,13-02-2013
10469,1981,Graduation,Together,88325.0,0,0,05-02-2014
6983,1950,Master,Divorced,38054.0,1,1,01-05-2014
3661,1995,2n Cycle,Single,80617.0,0,0,12-10-2012
9303,1976,Graduation,Married,5305.0,0,1,30-07-2013
692,1954,Graduation,Together,36807.0,1,1,20-12-2012
736,1983,Graduation,Together,28427.0,1,0,21-03-2013
9589,1948,PhD,Widow,82032.0,0,0,05-04-2014
4838,1978,Graduation,Together,22775.0,1,0,19-06-2013
9246,1985,Master,Together,40101.0,1,0,14-10-2012
6261,1979,Graduation,Married,58025.0,0,1,26-11-2013
7366,1982,Master,Single,75777.0,0,0,04-07-2013
10659,1979,2n Cycle,Together,7500.0,1,0,07-05-2013
1448,1963,Master,Married,33562.0,1,2,25-06-2014
4286,1970,PhD,Single,57642.0,0,1,09-01-2014
4749,1968,Graduation,Together,58554.0,1,1,26-09-2012
4478,1979,Graduation,Married,63777.0,1,1,24-03-2013
4201,1962,Graduation,Single,57967.0,0,1,03-03-2013
8720,1978,2n Cycle,Together,,0,0,12-08-2012
10084,1972,Graduation,Married,24434.0,2,0,18-05-2014
7004,1984,Graduation,Single,11012.0,1,0,16-03-2013
9817,1970,Master,Single,44802.0,0,0,21-08-2012
8080,1986,Graduation,Single,26816.0,0,0,17-08-2012
9432,1977,Graduation,Together,666666.0,1,0,02-06-2013
8372,1974,Graduation,Married,34421.0,1,0,01-07-2013
10870,1967,Graduation,Married,61223.0,0,1,13-06-2013
4001,1946,PhD,Together,64014.0,2,1,10-06-2014
7270,1981,Graduation,Divorced,56981.0,0,0,25-01-2014
8235,1956,Master,Together,69245.0,0,1,24-01-2014
9405,1954,PhD,Married,52869.0,1,1,15-10-2012
